Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),LO-HA*,17,125,18,369,18,0.0,0.0,0.0,0.0,0.00012,0.0,0,0.00012,0,inf,inf
Env. (realmap_a),LO-HA*,18,377,109,199,27,0.0,0.0,0.0,0.0,5.00962,0.0,0,5.00962,0,inf,inf
Env. (realmap_a),LO-HA*,19,44,22,260,22,1.0,20.6871,11.8,0.066063,0.31998,0.71564,0,1.03562,0,21.205,0.438
Env. (realmap_a),LO-HA*,20,368,18,148,31,0.0,0.0,0.0,0.0,5.01508,0.0,0,5.01508,0,inf,inf
Env. (realmap_a),LO-HA*,21,28,32,369,93,0.0,0.0,0.0,0.0,5.02024,0.0,0,5.02024,0,inf,inf
Env. (realmap_a),LO-HA*,22,390,78,189,19,0.0,0.0,0.0,0.0,5.01926,0.0,0,5.01926,0,inf,inf
Env. (realmap_a),LO-HA*,23,217,32,374,88,0.0,0.0,0.0,0.0,5.00664,0.0,0,5.00664,0,inf,inf
Env. (realmap_a),LO-HA*,24,392,120,177,25,0.0,0.0,0.0,0.0,5.01342,0.0,0,5.01342,0,inf,inf
Env. (realmap_a),LO-HA*,25,55,44,381,122,0.0,0.0,0.0,0.0,5.02309,0.0,0,5.02309,0,inf,inf
Env. (realmap_a),LO-HA*,26,371,52,157,39,0.0,0.0,0.0,0.0,5.01219,0.0,0,5.01219,0,inf,inf
Env. (realmap_a),LO-HA*,27,373,95,151,34,0.0,0.0,0.0,0.0,5.01845,0.0,0,5.01845,0,inf,inf
Env. (realmap_a),LO-HA*,28,139,20,395,37,1.0,25.1387,14.05,0.11579,2.20665,0.83978,0,3.04643,1,26.662,0.273
Env. (realmap_a),LO-HA*,29,29,14,234,13,0.0,0.0,0.0,0.0,5.01187,0.0,0,5.01187,0,inf,inf
Env. (realmap_a),LO-HA*,30,386,78,74,11,0.0,0.0,0.0,0.0,5.01894,0.0,0,5.01894,0,inf,inf
Env. (realmap_a),LO-HA*,31,375,48,125,35,0.0,0.0,0.0,0.0,5.0192,0.0,0,5.0192,0,inf,inf
Env. (realmap_a),LO-HA*,32,394,38,158,24,0.0,0.0,0.0,0.0,9e-05,0.0,0,9e-05,0,inf,inf
Env. (realmap_a),LO-HA*,33,278,25,36,22,1.0,23.4227,13.1,0.086819,0.69512,0.78664,0,1.48176,0,24.164,0.668
Env. (realmap_a),LO-HA*,34,14,35,206,40,1.0,18.428,10.3,0.107169,3.61361,0.60979,0,4.2234,0,20.54,0.096
Env. (realmap_a),LO-HA*,35,107,19,357,107,0.0,0.0,0.0,0.0,5.01175,0.0,0,5.01175,0,inf,inf
Env. (realmap_a),LO-HA*,36,183,14,366,119,0.0,0.0,0.0,0.0,5.00573,0.0,0,5.00573,0,inf,inf
